date,open,high,low,close,volume
2019-09-05T00:00:00-04:00,10581.84,10666.43,10452.15,10574.73,14551239508.0
2019-09-04T00:00:00-04:00,10628.48,10833.14,10380.0,10581.84,16742664769.0
2019-09-03T00:00:00-04:00,10381.26,10790.0,10280.0,10628.48,19384917989.0
2019-09-02T00:00:00-04:00,9766.62,10486.77,9756.54,10381.26,17248102294.0
2019-09-01T00:00:00-04:00,9600.86,9840.0,9539.58,9766.52,11445355859.0
2019-08-31T00:00:00-04:00,9582.42,9707.48,9436.2,9600.86,11454806419.0
2019-08-30T00:00:00-04:00,9494.8,9699.0,9337.97,9582.42,13595263986.0
2019-08-29T00:00:00-04:00,9714.01,9717.03,9321.73,9495.0,17045878501.0
2019-08-28T00:00:00-04:00,10171.95,10277.0,9522.93,9714.31,17603790323.0
2019-08-27T00:00:00-04:00,10361.65,10379.87,10019.56,10171.85,14762609503.0
2019-08-26T00:00:00-04:00,10142.0,10680.0,10140.9,10361.65,18438654080.0
2019-08-25T00:00:00-04:00,10148.0,10374.85,9899.95,10138.72,14153856610.0
2019-08-24T00:00:00-04:00,10413.45,10429.0,9886.26,10147.96,15451030650.0
2019-08-23T00:00:00-04:00,10105.61,10478.0,10035.84,10410.85,15627023886.0
2019-08-22T00:00:00-04:00,10133.34,10237.53,9759.0,10107.15,17097508856.0
2019-08-21T00:00:00-04:00,10768.49,10800.0,9841.59,10130.0,19473084768.0
2019-08-20T00:00:00-04:00,10917.94,10953.0,10555.7,10769.09,15053082175.0
2019-08-19T00:00:00-04:00,10315.48,10938.76,10265.0,10920.0,16038264603.0
2019-08-18T00:00:00-04:00,10217.99,10513.45,10066.66,10315.48,12999813869.0
